url,city,deal_type,object_type,rooms,floor,floors_total,area_m2,price,currency,price_per_m2,creation_date,images_folder_url,urgent_tag
https://edc.sale/ru/ekaterinburg/real-estate/sale/houses/dom-1-et-54-m2-15-sot-2134040.html,Ekaterinburg,sell,houses,,,1.0,54.0,1170000.0,RUB,21666.666666666668,09.09.2025,https://edc.sale/files/images/items/2134/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-1-et-145-m2-7-sot-2134023.html,Moskva,sell,houses,,,1.0,145.0,17900000.0,RUB,123448.27586206897,09.09.2025,https://edc.sale/files/images/items/2134/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-1-et-130-m2-6-sot-2134021.html,Moskva,sell,houses,,,1.0,130.0,11200000.0,RUB,86153.84615384616,09.09.2025,https://edc.sale/files/images/items/2134/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/2/2-komn-kv-70-m2-1616-etazh-2133996.html,Krasnodar,sell,apartments,2.0,16.0,16.0,70.0,9900000.0,RUB,141428.57142857142,09.09.2025,https://edc.sale/files/images/items/2133/,True
https://edc.sale/ru/tumen/real-estate/sale/houses/dom-1-et-174-m2-1668-sot-2133959.html,Tumen,sell,houses,,,1.0,174.0,16000000.0,RUB,91954.02298850575,09.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/kazan/real-estate/sale/houses/dom-1-et-182-m2-10-sot-2133956.html,Kazan,sell,houses,,,1.0,182.0,11000000.0,RUB,60439.56043956044,09.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-1-et-37-m2-11-sot-2133946.html,Krasnodar,sell,houses,,,1.0,37.0,3000000.0,RUB,81081.08108108108,08.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/apartments/2/2-komn-kv-78-m2-14-etazh-2133920.html,Sankt Peterburg,rent,apartments,2.0,1.0,4.0,78.0,70000.0,RUB,897.4358974358975,08.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/tula/real-estate/sale/apartments/1/1-komn-kv-30-m2-44-etazh-2133830.html,Tula,sell,apartments,1.0,4.0,4.0,30.0,1050000.0,RUB,35000.0,08.09.2025,https://edc.sale/files/images/items/2133/,True
https://edc.sale/ru/sterlitamak/real-estate/sale/land/snt-ozerki-sadovyj-uchastok-resp-bashkortostan-sterlitamakskij-r-n-naumovskij-selsovet-2133781.html,Sterlitamak,sell,land,,,,400.0,1500000.0,RUB,3750.0,07.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/kazan/real-estate/sale/apartments/4/4-komn-kv-90-m2-110-etazh-2133766.html,Kazan,sell,apartments,4.0,1.0,10.0,90.0,11000000.0,RUB,122222.22222222222,07.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/tuapse/real-estate/sale/houses/dom-1-et-50-m2-3-sot-2133722.html,Tuapse,sell,houses,,,1.0,50.0,13500000.0,RUB,270000.0,07.09.2025,https://edc.sale/files/images/items/2133/,True
https://edc.sale/ru/barnaul/real-estate/sale/houses/dom-2-et-38-m2-57-sot-2133699.html,Barnaul,sell,houses,,,2.0,38.0,2250000.0,RUB,59210.52631578947,07.09.2025,https://edc.sale/files/images/items/2133/,True
https://edc.sale/ru/ussurijsk/real-estate/sale/apartments/2/2-komn-kv-474-m2-25-etazh-2133698.html,Ussurijsk,sell,apartments,2.0,2.0,5.0,47.4,6450000.0,RUB,136075.94936708861,07.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/kurgan/real-estate/sale/houses/dom-1-et-238-m2-14-sot-2133652.html,Kurgan,sell,houses,,,1.0,23.8,1100000.0,RUB,46218.487394957985,06.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/himki/real-estate/rent/rooms/komnata-20-m2-45-etazh-2133649.html,Himki,rent,rooms,2.0,4.0,5.0,20.0,17000.0,RUB,850.0,06.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/novorossijsk/real-estate/sale/houses/dom-2-et-170-m2-6-sot-2133622.html,Novorossijsk,sell,houses,,,2.0,170.0,15500000.0,RUB,91176.4705882353,06.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/odincovo/real-estate/sale/land/zemelnyje-uchastki-u-prudov-2133578.html,Odincovo,sell,land,,,,1000.0,6000000.0,RUB,6000.0,06.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-2-et-136-m2-01-sot-2133545.html,Moskva,sell,houses,,,2.0,136.0,25000000.0,RUB,183823.5294117647,05.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/podolsk/real-estate/sale/houses/dom-3-et-612-m2-15-sot-2133537.html,Podolsk,sell,houses,,,3.0,612.0,30000000.0,RUB,49019.60784313725,05.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/jejsk/real-estate/sale/houses/dom-1-et-52-m2-5-sot-2133437.html,Jejsk,sell,houses,,,1.0,52.0,5000000.0,RUB,96153.84615384616,04.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-1-et-135-m2-5-sot-2133403.html,Moskva,sell,houses,,,1.0,135.0,12800000.0,RUB,94814.81481481482,04.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/himki/real-estate/sale/houses/dom-2-et-160-m2-5-sot-2133399.html,Himki,sell,houses,,,2.0,160.0,12800000.0,RUB,80000.0,04.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/kursk/real-estate/sale/land/uchastok-v-kurske-u-reki-i-sosnovogo-lesa-2133384.html,Kursk,sell,land,,,,114.99999999999999,6300000.0,RUB,54782.60869565218,04.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/2/2-komn-kv-508-m2-1216-etazh-2133376.html,Moskva,sell,apartments,2.0,12.0,16.0,50.8,14400000.0,RUB,283464.5669291339,04.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/korenovsk/real-estate/sale/land/prodajetsa-uchastok-2133308.html,Korenovsk,sell,land,,,,1850.0,1700000.0,RUB,918.918918918919,03.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/2/2-komn-kv-555-m2-1214-etazh-2133302.html,Moskva,sell,apartments,2.0,12.0,14.0,55.5,24500000.0,RUB,441441.4414414414,03.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/omsk/real-estate/sale/apartments/1/1-komn-kv-366-m2-810-etazh-2133226.html,Omsk,sell,apartments,1.0,8.0,10.0,36.6,5350000.0,RUB,146174.86338797814,03.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/saratov/real-estate/rent/apartments/1/1-komn-kv-35-m2-1018-etazh-2133200.html,Saratov,rent,apartments,1.0,10.0,18.0,35.0,17000.0,RUB,485.7142857142857,03.09.2025,https://edc.sale/files/images/items/2133/,True
https://edc.sale/ru/naro-fominsk/real-estate/sale/houses/dom-3-et-85-m2-125-sot-2133192.html,Naro Fominsk,sell,houses,,,3.0,85.0,17000000.0,RUB,200000.0,03.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/toljatti/real-estate/rent/apartments/studio/kvartira-studija-30-m2-13-etazh-2133142.html,Toljatti,rent,apartments,1.0,1.0,3.0,30.0,13000.0,RUB,433.3333333333333,02.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/novosibirsk/real-estate/sale/apartments/3/3-komn-kv-689-m2-34-etazh-2133138.html,Novosibirsk,sell,apartments,3.0,3.0,4.0,68.9,8200000.0,RUB,119013.06240928882,02.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/novosibirsk/real-estate/sale/apartments/3/3-komn-kv-61-m2-912-etazh-2133122.html,Novosibirsk,sell,apartments,3.0,9.0,12.0,61.0,9300000.0,RUB,152459.0163934426,02.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/nojabrsk/real-estate/rent/one-day/apartments/3-komnatnaja-v-nojabrske-2133074.html,Nojabrsk,rent,apartments,3.0,,,,4500.0,RUB,,02.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/nizhnij-tagil/real-estate/sale/apartments/3/3-komn-kv-572-m2-55-etazh-2133029.html,Nizhnij Tagil,sell,apartments,3.0,5.0,5.0,57.2,2550000.0,RUB,44580.41958041958,02.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/sochi/real-estate/sale/houses/dom-2-et-116-m2-55-sot-2133021.html,Sochi,sell,houses,,,2.0,116.0,8500000.0,RUB,73275.86206896552,02.09.2025,https://edc.sale/files/images/items/2133/,False
https://edc.sale/ru/velikije-luki/real-estate/sale/apartments/1/1-komn-kv-31-m2-22-etazh-2132971.html,Velikije Luki,sell,apartments,1.0,2.0,2.0,31.0,2000000.0,RUB,64516.12903225807,01.09.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/novorossijsk/real-estate/sale/houses/dom-1-et-85-m2-53-sot-2132964.html,Novorossijsk,sell,houses,,,1.0,85.0,7000000.0,RUB,82352.94117647059,01.09.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/krasnojarsk/real-estate/sale/houses/dom-1-et-76-m2-14-sot-2132936.html,Krasnojarsk,sell,houses,,,1.0,76.0,8200000.0,RUB,107894.73684210527,01.09.2025,https://edc.sale/files/images/items/2132/,True
https://edc.sale/ru/krasnojarsk/real-estate/sale/apartments/3/3-komn-kv-671-m2-1524-etazh-2132930.html,Krasnojarsk,sell,apartments,3.0,15.0,24.0,67.1,11000000.0,RUB,163934.42622950822,31.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/studio/kvartira-studija-27-m2-516-etazh-2132915.html,Krasnodar,sell,apartments,1.0,5.0,16.0,27.0,6150000.0,RUB,227777.77777777778,31.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/apartments/2/2-komn-kv-656-m2-59-etazh-2132890.html,Sankt Peterburg,rent,apartments,2.0,5.0,9.0,65.6,30000.0,RUB,457.31707317073176,31.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/gelendzhik/real-estate/rent/apartments/studio/kvartira-studija-20-m2-23-etazh-2132880.html,Gelendzhik,rent,apartments,1.0,2.0,3.0,20.0,25000.0,RUB,1250.0,31.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/vyborg/real-estate/sale/apartments/3/3-komn-kv-56-m2-35-etazh-2132865.html,Vyborg,sell,apartments,3.0,3.0,5.0,56.0,6750000.0,RUB,120535.71428571429,31.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/habarovsk/real-estate/sale/apartments/3/3-komn-kv-687-m2-99-etazh-2132856.html,Habarovsk,sell,apartments,3.0,9.0,9.0,68.7,7800000.0,RUB,113537.11790393012,31.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/perm/real-estate/sale/garages/prodam-garazh-2132829.html,Perm,sell,garages,,,,,700000.0,RUB,,31.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/samara/real-estate/rent/apartments/3/3-komn-kv-65-m2-29-etazh-2132798.html,Samara,rent,apartments,3.0,2.0,9.0,65.0,30000.0,RUB,461.53846153846155,30.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/serpuhov/real-estate/sale/apartments/1/1-komn-kv-361-m2-99-etazh-2132751.html,Serpuhov,sell,apartments,1.0,9.0,9.0,36.1,4200000.0,RUB,116343.49030470914,30.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/novosibirsk/real-estate/sale/land/prodam-uchastok-izhs-2132737.html,Novosibirsk,sell,land,,,,530.0,1200000.0,RUB,2264.1509433962265,30.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/juzhno-sahalinsk/real-estate/rent/one-day/houses/zhiloj-dom-2132706.html,Juzhno Sahalinsk,rent,houses,,,,,7000.0,RUB,,30.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/tambov/real-estate/sale/houses/dom-2-et-42-m2-5-sot-2132627.html,Tambov,sell,houses,,,2.0,42.0,950000.0,RUB,22619.04761904762,29.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/belev/real-estate/sale/apartments/2/2-komn-kv-432-m2-25-etazh-2132621.html,Belev,sell,apartments,2.0,2.0,5.0,43.2,1950000.0,RUB,45138.88888888888,29.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/samara/real-estate/sale/apartments/1/1-komn-kv-336-m2-13-etazh-2132487.html,Samara,sell,apartments,1.0,1.0,3.0,33.6,2850000.0,RUB,84821.42857142857,28.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/tver/real-estate/sale/houses/dom-2-et-120-m2-1872-sot-2132441.html,Tver,sell,houses,,,2.0,120.0,2000000.0,RUB,16666.666666666668,28.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/tambov/real-estate/commercial/sale/office/kommercheskoje-pomeshhenije-svobodnogo-polzovanija-2132358.html,Tambov,sell,office,,,,122.0,9500000.0,RUB,77868.85245901639,27.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-1-et-140-m2-5-sot-2132344.html,Moskva,sell,houses,,,1.0,140.0,19500000.0,RUB,139285.7142857143,27.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/patigorsk/real-estate/sale/apartments/2/2-komn-kv-53-m2-1616-etazh-2132296.html,Patigorsk,sell,apartments,2.0,16.0,16.0,53.0,10499999.0,RUB,198113.18867924527,27.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/moskva/real-estate/sale/garages/garazh-otradnoje-bibirevo-2132285.html,Moskva,sell,garages,,,,21.0,300000.0,RUB,14285.714285714286,27.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-2-et-303-m2-911-sot-2132282.html,Moskva,sell,houses,,,2.0,303.0,95000000.0,RUB,313531.35313531355,27.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-2-et-160-m2-8-sot-2132274.html,Moskva,sell,houses,,,2.0,160.0,16200000.0,RUB,101250.0,27.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/alushta/real-estate/sale/land/predlagajetsa-k-pokupke-zemelnyj-uchastok-izhs-8-10-sotok-2132228.html,Alushta,sell,land,,,,1000.0,4800000.0,RUB,4800.0,26.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/slancy/real-estate/sale/apartments/1/1-komn-kv-365-m2-45-etazh-2132156.html,Slancy,sell,apartments,1.0,4.0,5.0,36.5,1200000.0,RUB,32876.71232876712,26.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/razan/real-estate/sale/apartments/3/3-komn-kv-638-m2-19-etazh-2132147.html,Razan,sell,apartments,3.0,1.0,9.0,63.8,6300000.0,RUB,98746.0815047022,26.08.2025,https://edc.sale/files/images/items/2132/,True
https://edc.sale/ru/podolsk/real-estate/sale/apartments/1/1-komn-kv-34-m2-1517-etazh-2132143.html,Podolsk,sell,apartments,1.0,15.0,17.0,34.0,8000000.0,RUB,235294.11764705883,26.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/lobna/real-estate/rent/apartments/studio/kvartira-studija-16-m2-117-etazh-2132091.html,Lobna,rent,apartments,1.0,1.0,17.0,16.0,2300.0,RUB,143.75,26.08.2025,https://edc.sale/files/images/items/2132/,False
https://edc.sale/ru/orel/real-estate/sale/houses/dom-2-et-1611-m2-8-sot-2131993.html,Orel,sell,houses,,,2.0,161.1,24000000.0,RUB,148975.791433892,25.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-2-et-168-m2-52-sot-2131990.html,Moskva,sell,houses,,,2.0,168.0,19500000.0,RUB,116071.42857142857,25.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/belgorod/real-estate/sale/houses/dom-2-et-226-m2-28-sot-2131957.html,Belgorod,sell,houses,,,2.0,226.0,8000000.0,RUB,35398.23008849558,25.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/3/3-komn-kv-675-m2-45-etazh-2131955.html,Sankt Peterburg,sell,apartments,3.0,4.0,5.0,67.5,18100000.0,RUB,268148.14814814815,25.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/razan/real-estate/sale/houses/dom-1-et-62-m2-8-sot-2131938.html,Razan,sell,houses,,,1.0,62.0,6200000.0,RUB,100000.0,25.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/temruk/real-estate/sale/houses/dom-1-et-35-m2-61-sot-2131925.html,Temruk,sell,houses,,,1.0,35.0,3961000.0,RUB,113171.42857142857,25.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/juzhno-sahalinsk/real-estate/sale/apartments/2/2-komn-kv-58-m2-14-etazh-2131912.html,Juzhno Sahalinsk,sell,apartments,2.0,1.0,4.0,58.0,7800000.0,RUB,134482.75862068965,25.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/samara/real-estate/sale/apartments/3/3-komn-kv-609-m2-49-etazh-2131890.html,Samara,sell,apartments,3.0,4.0,9.0,60.9,6500000.0,RUB,106732.34811165846,24.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/1/1-komn-kv-42-m2-29-etazh-2131851.html,Moskva,rent,apartments,1.0,2.0,9.0,42.0,55000.0,RUB,1309.5238095238096,24.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/ekaterinburg/real-estate/sale/houses/dom-2-et-115-m2-45-sot-2131846.html,Ekaterinburg,sell,houses,,,2.0,115.0,25000000.0,RUB,217391.30434782608,24.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-1-et-60-m2-26-sot-2131709.html,Krasnodar,sell,houses,,,1.0,60.0,4700000.0,RUB,78333.33333333333,23.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/moskva/real-estate/sale/land/prodaju-uchastok-gaz-po-granice-uchastka-2131694.html,Moskva,sell,land,,,,1500.0,2300000.0,RUB,1533.3333333333333,23.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/murino/real-estate/sale/apartments/3/3-komn-kv-691-m2-618-etazh-2131586.html,Murino,sell,apartments,3.0,6.0,18.0,69.1,8800000.0,RUB,127351.66425470334,22.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-1-et-76-m2-25-sot-2131585.html,Sankt Peterburg,sell,houses,,,1.0,76.0,2600000.0,RUB,34210.52631578947,22.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/balashiha/real-estate/sale/apartments/2/2-komn-kv-43-m2-12-etazh-2131579.html,Balashiha,sell,apartments,2.0,1.0,2.0,43.0,4000000.0,RUB,93023.25581395348,22.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/kommunar-lo/real-estate/sale/apartments/studio/kvartira-studija-22-m2-49-etazh-2131578.html,Kommunar Lo,sell,apartments,5.0,4.0,9.0,22.0,4350000.0,RUB,197727.27272727274,22.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/lubercy/real-estate/rent/apartments/1/1-komn-kv-36-m2-1117-etazh-2131562.html,Lubercy,rent,apartments,1.0,11.0,17.0,36.0,50000.0,RUB,1388.888888888889,22.08.2025,https://edc.sale/files/images/items/2131/,True
https://edc.sale/ru/moskva/real-estate/sale/apartments/2/2-komn-kv-792-m2-55-etazh-2131517.html,Moskva,sell,apartments,2.0,5.0,5.0,79.2,58000000.0,RUB,732323.2323232323,21.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/voronezh/real-estate/sale/apartments/1/1-komn-kv-187-m2-35-etazh-2131501.html,Voronezh,sell,apartments,1.0,3.0,5.0,18.7,1900000.0,RUB,101604.27807486632,21.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/3/3-komn-kv-807-m2-1822-etazh-2131408.html,Moskva,sell,apartments,3.0,18.0,22.0,80.7,32500000.0,RUB,402726.14622057,21.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/kazan/real-estate/rent/apartments/2/2-komn-kv-73-m2-1011-etazh-2131403.html,Kazan,rent,apartments,2.0,10.0,11.0,73.0,45000.0,RUB,616.4383561643835,21.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/sankt-peterburg/commercial-property/rent/other/sdam-magazin-centralnyj-rynok-lugansk-2131399.html,Sankt Peterburg,,,,,,68.0,1200.0,RUB,17.647058823529413,21.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/bahchisaraj/real-estate/sale/land/unikalnyj-uchastok-dla-biznesa-v-krymu-166-sotok-v-zhivopisnoj-belbekskoj-doline-2131300.html,Bahchisaraj,sell,land,,,,16600.0,8000000.0,RUB,481.9277108433735,20.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/moskva/commercial-property/rent/other/sdat-v-arendu-pomeshhenije-2131259.html,Moskva,,,,2.0,,24.9,110000.0,RUB,4417.6706827309235,20.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/1/1-komn-kv-38-m2-19-etazh-2131240.html,Moskva,rent,apartments,1.0,1.0,9.0,38.0,85000.0,RUB,2236.842105263158,20.08.2025,https://edc.sale/files/images/items/2131/,False
https://edc.sale/ru/ufa/real-estate/rent/apartments/3/3-komn-kv-90-m2-1523-etazh-2131216.html,Ufa,rent,apartments,3.0,15.0,23.0,90.0,12500000.0,RUB,138888.88888888888,20.08.2025,https://edc.sale/files/images/items/2131/,False
